               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.040625,           0.0040541,           0.0049779,             0.64923,             0.57265,              0.5803,             0.32863,            0.040344,           0.0028045,           0.0065926,           0.0068316,           0.0068316,           0.0068316
                 132,            0.040517,           0.0040325,           0.0050757,             0.65539,              0.5696,             0.58191,             0.32993,            0.040308,           0.0028024,           0.0065795,           0.0067906,           0.0067906,           0.0067906
                 133,            0.040593,           0.0040663,           0.0050988,             0.65908,             0.56832,             0.58241,             0.33094,            0.040278,           0.0028004,           0.0065697,           0.0067495,           0.0067495,           0.0067495
                 134,            0.040291,           0.0040295,           0.0050436,             0.67835,             0.55639,             0.58317,             0.33228,            0.040241,           0.0027979,           0.0065588,           0.0067083,           0.0067083,           0.0067083
                 135,            0.040521,           0.0040252,           0.0051688,             0.66992,             0.56255,             0.58449,             0.33309,            0.040201,           0.0027953,           0.0065524,           0.0066671,           0.0066671,           0.0066671
                 136,            0.040175,           0.0040769,           0.0049362,             0.68601,             0.55317,             0.58501,              0.3341,            0.040166,           0.0027934,           0.0065436,           0.0066257,           0.0066257,           0.0066257
                 137,            0.040215,            0.004034,           0.0049774,             0.68505,              0.5554,              0.5862,             0.33492,            0.040133,           0.0027914,           0.0065351,           0.0065843,           0.0065843,           0.0065843
                 138,            0.040154,           0.0040263,           0.0050564,             0.65945,             0.57632,              0.5885,             0.33565,            0.040097,           0.0027893,           0.0065177,           0.0065429,           0.0065429,           0.0065429
                 139,            0.040132,           0.0039799,           0.0048402,             0.66495,             0.57453,             0.58991,             0.33715,            0.040071,           0.0027871,           0.0065037,           0.0065013,           0.0065013,           0.0065013
                 140,            0.039757,           0.0039877,           0.0048193,             0.66196,             0.57726,             0.58951,             0.33767,             0.04003,           0.0027854,           0.0064888,           0.0064597,           0.0064597,           0.0064597
                 141,            0.039865,           0.0040012,           0.0049152,             0.65963,             0.58074,             0.59049,             0.33854,            0.040001,           0.0027834,            0.006479,           0.0064181,           0.0064181,           0.0064181
                 142,            0.039715,            0.004006,           0.0048623,              0.6618,             0.58147,             0.59198,             0.33903,             0.03997,           0.0027815,           0.0064638,           0.0063764,           0.0063764,           0.0063764
                 143,            0.039758,           0.0040085,            0.004789,              0.6602,             0.58435,             0.59374,             0.34034,            0.039929,           0.0027792,           0.0064466,           0.0063347,           0.0063347,           0.0063347
